iso3,uid,country,plant_type,gcd_plant_name,gcd_company_name,gcd_location,status,latitude,longitude,source,accuracy,permid,company_name,reported_capacity,reported_online_modernisation,owner_source,date_accessed,parent_permid,parent_name,desc,num_kilns_1,kiln_type_1,num_kilns_2,kiln_type_2,capacity,capacity_unit,contact,tel,fax
CHN,CHN0211,China,Integrated,,China Resources Cement,"Siyang, Shangsi, Fangchenggang, Guangxi",Operating,22.171185,107.928982,GCD,Exact,5036847829.0,China Resources Cement (Shangsi) Ltd,,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,2 Dry - 3.12Mt/yr,2.0,DRY,,,3.12,Mt/yr,,+86-770-8521599,+86-770-8521599
CHN,CHN0212,China,Integrated,,China Resources Cement,"Tongling, Wuxuan, Laibin, Guangxi",Operating,23.515795,109.705269,GCD,Exact,5036847833.0,China Resources Cement (Wuxuan) Ltd,,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,1 Dry - 1.4Mt/yr,1.0,DRY,,,1.4,Mt/yr,,+86-772-8219686,+86-772-8219686
CHN,CHN0213,China,Integrated,,China Resources Cement,"Yantian, Gongguan, Hepu, Beihai, Guangxi",Operating,21.736729999999998,109.57336200000002,GCD,Exact,,"China Resources Cement (Hepu) Co., Ltd.",,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,2 Dry -2.81Mt/yr,2.0,DRY,,,2.81,Mt/yr,,+86-779-7281168,+86-779-7281168
CHN,CHN0214,China,Integrated,,Chongqing Fufeng Cement,"Sanhui, Hechuan, Chongqing",Operating,30.059726,106.574215,GCD,Exact,,,,,,,,,2 Dry - 3.12Mt/yr,2.0,DRY,,,3.12,Mt/yr,,+86-23-42422028,+86-23-42422028
CHN,CHN0215,China,Integrated,,Chongqing Fuhuang Cement Group,"Jiangjiatuo Shuitu, Beibei, Chongqing",Operating,29.829141999999997,106.51201200000001,GCD,Exact,,,,,,,,,2 Dry - 2.25Mt/yr,2.0,Dry,,,2.25,Mt/yr,,-68348928,-68348875
CHN,CHN0216,China,Integrated,,Chongqing Jinjiu Cement,"Jianliang, Yanjing, Hechuan, Chongqing",Operating,29.95032,106.32366299999998,GCD,Exact,,,,,,,,,2 Dry - 2.34Mt/yr,2.0,DRY,,,2.34,Mt/yr,,+86-23-42750899,+86-23-42753393
CHN,CHN0219,China,Integrated,,Chongqing Kehua Holding Group,"Wenquan, Yongcheng, Qijiang, Chongqing",Operating,28.930187,106.883641,GCD,Exact,,,,,,,,,2 Dry - 1.56Mt/yr,2.0,DRY,,,1.56,Mt/yr,,+86-23-48485088,+86-23-48485555
CHN,CHN0220,China,Integrated,Cement,Chongqing Kehua Holding Group,"Xi’anba Street, Wanzhou, Chongqing",Operating,30.744038,108.43677,GCD,Exact,,,,,,,,,2 Dry - 2.34Mt/yr,2.0,DRY,,,2.34,Mt/yr,,Chongqing Wanzhou Kehua +86-23-58545555,+86-23-58557867
CHN,CHN0221,China,Integrated,,Chongqing Qianjiang Honglong Cement,"Zhengyang Industrial Park, Qianjiang, Chongqing",Operating,29.437023999999997,108.772678,GCD,Exact,,,,,,,,,1 Dry - 0.78Mt/yr,1.0,DRY,,,0.78,Mt/yr,,+86-23-79426998,+86-23-79429888
CHN,CHN0222,China,Integrated,,Chongqing Runjiang Cement,"G1 Region, Yanjia Industrial Park, Chongqing",Operating,29.826999999999998,106.97308799999999,GCD,Exact,,,,,,,,,2 Dry - 1.87Mt/yr,2.0,DRY,,,1.87,Mt/yr,,+86-23-40715668,+86-23-40712070
CHN,CHN0223,China,Integrated,,Chongqing Tianzhu Cement,"Luohuang Industrial Park, Jiangjin, Chongqing",Operating,29.320039,106.39081000000002,GCD,Exact,,,,,,,,,2 Dry - 2.34Mt/yr,2.0,DRY,,,2.34,Mt/yr,,+86-23-47600836,+86-23-47600608
CHN,CHN0224,China,Integrated,,Chongqing Wuling Sanlei Cement,"Yuqing Shiye, Xiushan, Chongqing",Operating,28.381475,109.06403200000001,GCD,Exact,,,,,,,,,1 Dry - 0.78Mt/yr,1.0,DRY,,,0.78,Mt/yr,,+86-23-76624516,+86-23-76624516
CHN,CHN0225,China,Integrated,,Chongqing Xiaonanhai Cement,"Xiaonanhai Dadukou, Chongqing",Operating,29.367677,106.406097,GCD,Exact,,,,,,,,,3 Dry - 3Mt/yr,3.0,DRY,,,3.0,Mt/yr,,+86-23-68531888,+86-23-68531666
CHN,CHN0226,China,Integrated,,Chongqing Xinjianan Cement,"Dapuzi Nanchuan, Chongqing",Operating,29.164869,107.154625,GCD,Exact,,,,,,,,,1 Dry - 0.78Mt/yr,1.0,Dry,,,0.78,Mt/yr,,-71400826,-71400826
CHN,CHN0228,China,Integrated,,Chuzhou Pearl Cement,"Fanqiao, Yaopu Town, Nanqiao, Chuzhou, Anhui",Operating,32.755862,117.309105,GCD,Exact,,,,,,,,,2 Dry - 1.78Mt/yr,2.0,DRY,,,1.78,Mt/yr,,+86-550-3973300,+86-550-3972345
CHN,CHN0229,China,Integrated,,Conglin Group Longkou Conglin Cement,"Zhuyouguan, Longkou, Yantai, Shandong",Operating,37.67245,120.59409099999999,GCD,Exact,,,,,,,,,5 Dry - 6Mt/yr,5.0,DRY,,,6.0,Mt/yr,,+86-535-8561328,+86-535-8561337
CHN,CHN0231,China,Integrated,,Dalian Jinshan Cement Manufacture,"Dazhujia, Qidingshan Street, Jinzhou, Dalian, Liaoning",Operating,39.260015,121.72022199999999,GCD,Exact,,,,,,,,,2 Dry - 1.56Mt/yr,2.0,DRY,,,1.56,Mt/yr,,+86-411-87784506,+86-411-87784536
CHN,CHN0233,China,Integrated,,Dalian Yongsheng Cement Manufacture,"Houyuantai, Yuantai Town, Pulandian, Dalian, Liaoning",Operating,39.642016999999996,122.068928,GCD,Exact,,,,,,,,,1 Dry - 1.25Mt/yr,1.0,DRY,,,1.25,Mt/yr,,+86-411-82250040,+86-411-82250040
CHN,CHN0238,China,Integrated,,Dazhu Guzhu Cement,"Zhuyuan, Chaoyang, Dazhu, Dazhou, Sichuan",Operating,30.764937,107.34174099999998,GCD,Exact,,,,,,,,,1 Dry - 0.78Mt/yr,1.0,DRY,,,0.78,Mt/yr,,+86-818-6982088,+86-818-6982088
CHN,CHN0239,China,Integrated,,Dengfeng Hongchang Cement,"Songbiao Mineiral District, Dengfeng, Henan",Operating,34.324148,112.89946699999999,GCD,Exact,,,,,,,,,1 Dry - 1.4Mt/yr,1.0,DRY,,,1.4,Mt/yr,,+86-371-62701811,+86-371-62701811
CHN,CHN0243,China,Integrated,Suzhou Dongwu Cement,Far East International Investment,"Lili, Wujiang, Suzhou, Jiangsu",Operating,31.000114,120.749155,GCD,Exact,,,,,,,,,1 Dry - 0.78Mt/yr,1.0,DRY,,,0.78,Mt/yr,,+86-512-63619498,+86-512-63622333
CHN,CHN0250,China,Integrated,,Fujian Cement,"Caotian, Anshan, Yong’an, Fujian",Operating,26.026833,117.156908,GCD,Exact,,,,,,,,,1 Dry - 1.4Mt/yr,1.0,DRY,,,1.4,Mt/yr,,+86-598-3566608,+86-598-3566608
CHN,CHN0251,China,Integrated,Cement,Fujian Cement,"Jinyinhu Industrial Park, Dahu, Dahu, Yong’an, Sanming, Fujian",Operating,26.041899,117.330501,GCD,Exact,,,,,,,,,1 Dry - 0.78Mt/yr,1.0,DRY,,,0.78,Mt/yr,,Fujian Yong’an Jinyinhu +86-591-87617751,+86-591-87527300
CHN,CHN0252,China,Integrated,Fujian Lianshi Cement,Fujian Cement,"No.1 Chengnan Road, Shunchang, Nanping, Fujian",Operating,26.781996000000003,117.77615700000001,GCD,Exact,,,,,,,,,4 Dry - 2Mt/yr,4.0,DRY,,,2.0,Mt/yr,,+86-599-7851575,+86-599-7851945
CHN,CHN0253,China,Integrated,,Fujian Jinniu Cement,"Xinlu, Guyong, Jiangle, Sanming, Fujian",Operating,26.778494,117.473633,GCD,Exact,,,,,,,,,3 Dry - 3.12Mt/yr,3.0,DRY,,,3.12,Mt/yr,,+86-598-2387777,+86-598-2330000
CHN,CHN0254,China,Integrated,,Fujian Longlin Group,"Nanshanyu Zhongjia Road, Caoxi, Xinluo, Longyan, Fujian",Operating,25.051339000000002,117.078033,GCD,Exact,,,,,,,,,2 Dry - 3.12Mt/yr,2.0,DRY,,,3.12,Mt/yr,,+86-597-2773850,+86-597-2773885
CHN,CHN0255,China,Integrated,,Fujian Longyan Chunchi Cement,"No.1 Xaikeng, Dongshan, Caoxi, Xinluo, Longyan, Fujian",Operating,25.241489,117.159443,GCD,Exact,,,,,,,,,3 Dry - 2.03Mt/yr,3.0,DRY,,,2.03,Mt/yr,,+86-597-2770318,+86-597-2772285
CHN,CHN0258,China,Integrated,,Fushun Cement,"No.2 Huashan Street, Xinfu, Fushun, Liaoning",Operating,41.851079,123.85604099999999,GCD,Exact,,,,,,,,,1 Dry - 0.62Mt/yr,1.0,DRY,,,0.62,Mt/yr,,+86-413-2367543,+86-413-2367568
CHN,CHN0270,China,Integrated,,Guangdong Tapai Group,"Huizhou Longmen Pingling, Longmen, Huizhou, Guangdong",Operating,23.665298999999997,114.319396,GCD,Exact,,"Huizhou Tapai Cement Co., Ltd.",,,http://www.tapai.com/intro.aspx?nav=1-3,2020-02-20,4298008648.0,Guangdong Tapai Group Co Ltd,2 Dry - 2.81Mt/yr,2.0,DRY,,,2.81,Mt/yr,,+86-753-7306111,+86-753-7306111
CHN,CHN0271,China,Integrated,Fujian Tapai Cement,Guangdong Tapai Group,"Shangshe Lingyan, Yanqian, Wuping, Longyan, Fujian",Operating,24.864335999999998,116.197732,GCD,Exact,5000061962.0,Fujian Tapai Cement Co Ltd,,,http://www.tapai.com/intro.aspx?nav=1-3,2020-02-20,4298008648.0,Guangdong Tapai Group Co Ltd,1 Dry - 1.4Mt/yr,1.0,DRY,,,1.4,Mt/yr,,+86-753-7545930,+86-753-7545930
CHN,CHN0272,China,Integrated,Meizhou Jinta Cement,Guangdong Tapai Group,"Tapai Edifice, Jiaoling, Meizhou, Guangdong",Operating,24.599296,116.14906699999999,GCD,Exact,5000546828.0,Meizhou Jinta Cement Co Ltd,,,http://www.tapai.com/intro.aspx?nav=1-3,2020-02-20,4298008648.0,Guangdong Tapai Group Co Ltd,2 Dry -1.56Mt/yr,2.0,DRY,,,1.56,Mt/yr,,+86-753-7666888,+86-753-7666777
CHN,CHN0273,China,Integrated,,Guangdong Tapai Group,"Wenfu, Jiaoling, Meizhou, Guangdong",Operating,24.755619,116.190774,GCD,Exact,5000534977.0,Meizhou Huashan Cement Co Ltd,,,http://www.tapai.com/intro.aspx?nav=1-3,2020-02-20,4298008648.0,Guangdong Tapai Group Co Ltd,1 Dry - 1.56Mt/yr,1.0,DRY,,,1.56,Mt/yr,,+86-753-75201310,+86-753-75201341
CHN,CHN0274,China,Integrated,Cement,Guangdong Tapai Group,"Zhuyang, Meizhou, Guangdong",Operating,24.376133,116.132253,GCD,Exact,,"Meixian Hengta Rotary Kiln Cement Co., Ltd",,,http://www.tapai.com/intro.aspx?nav=1-3,2020-02-20,4298008648.0,Guangdong Tapai Group Co Ltd,1 Dry - 0.94Mt/yr,1.0,DRY,,,0.94,Mt/yr,,Meixian Hengta Rotary +86-753-2652839,+86-753-2652839
CHN,CHN0278,China,Integrated,,Guangxi Dongni Tiandeng Cement,"Pingma, Tiandong, Baise, Guangxi",Operating,23.541681,107.11946200000001,GCD,Exact,,,,,,,,,2 Dry - 1.56Mt/yr,2.0,DRY,,,1.56,Mt/yr,,+86-776-5425569,+86-776-5425688
CHN,CHN0279,China,Integrated,,Guangxi Hechi Dajincheng Cement,"No.901 Jianshe Road, Jinchengjiang, Jinchengjiang, Hechi, Guangxi",Operating,24.701797,108.024305,GCD,Exact,,,,,,,,,2 Shaft - 0.25Mt/yr,,,,,0.25,Mt/yr,,+86-778-2586010,+86-778-2100609
CHN,CHN0282,China,Integrated,,Guangxi Yufeng Group,"No.62 Liutai Road, Liuzhou, Guangxi",Operating,24.370416,109.24884899999999,GCD,Exact,,,,,,,,,4 Dry - 4.50Mt/yr,4.0,DRY,,,4.5,Mt/yr,,+86-772-3883472,+86-772-3883566
CHN,CHN0283,China,Integrated,,Guangxin Qingzhou Cement,"Yuncheng, Yunfu, Guangdong",Operating,22.980083999999998,112.04204299999999,GCD,Exact,,,,,,,,,2 Dry - 2.18Mt/yr,2.0,DRY,,,2.18,Mt/yr,,+86-766-8816666,+86-766-8823246
CHN,CHN0293,China,Integrated,,Guizhou Jiangdian Gezhouba Cement,"Huangjiaba, Meitan, Zunyi, Guizhou",Operating,27.699877,107.370876,GCD,Exact,,,,,,,,,1 Dry - 0.78Mt/yr,1.0,DRY,,,0.78,Mt/yr,,+86-852-4345330,+86-852-4345378
CHN,CHN0294,China,Integrated,,Guizhou Lanhua Cement,"Zhanjie, Qingzhen, Guiyang, Guizhou",Operating,26.629925,106.36395,GCD,Exact,,,,,,,,,2 Dry - 1.56Mt/yr,2.0,DRY,,,1.56,Mt/yr,,+86-851-2582828,+86-851-2582829
CHN,CHN0295,China,Integrated,,Guizhou Songtao Gaoli Cement,"Dengpu, Zhaiying, Songtao, Tongren, Guizhou",Operating,27.996966999999998,108.939454,GCD,Exact,,,,,,,,,2 Dry - 1.56Mt/yr,2.0,DRY,,,1.56,Mt/yr,,+86-856-2671999,+86-856-2671999
CHN,CHN0307,China,Integrated,,Hebei Jinlong Cement Group,"Shankou West, Shankou, Longrao, Xingtai, Hebei",Operating,37.387134,114.686116,GCD,Exact,5000553073.0,Hebei Jinlong Cement Group Co Ltd,,,http://www.heb-jljt.com/,2020-02-20,5000553073.0,Hebei Jinlong Cement Group Co Ltd,2 Dry - 1.56Mt/yr,2.0,DRY,,,1.56,Mt/yr,,+86-319-6762288,+86-319-6760838
CHN,CHN0308,China,Integrated,,Hebei Quzhai Cement Group,"Quzhai Industrial Park, Luquan, Shijiazhuang, Hebei",Operating,38.13732,114.31533999999999,GCD,Exact,,,,,,,,,4 Dry - 11.56Mt/yr,4.0,DRY,,,11.56,Mt/yr,,+86-311-82293898,+86-311-82297544
CHN,CHN0309,China,Integrated,,Hebei Yanzhao Cement,"Niushan, Yian, Luquan, Shijiazhuang, Hebei",Operating,38.19829,114.244064,GCD,Exact,,,,,,,,,1 Dry - 1.72Mt/yr,1.0,DRY,,,1.72,Mt/yr,,+86-311-87569516,+86-311-87569516
CHN,CHN0316,China,Integrated,,Heilungkiang Haolianghe Cement,"Heilungkiang Haolianghe, Haolianghe, Nancha, Yichun, Heilungkiang",Operating,46.717812,129.596909,GCD,Exact,,,,,,,,,1 Dry - 0.62Mt/yr,1.0,DRY,,,0.62,Mt/yr,,+86-458-3786030,+86-458-3786001
CHN,CHN0321,China,Integrated,,Henan Haihuang Cement,"Middle of Anlin Road, Anyang, Henan",Operating,36.104038,114.07664299999999,GCD,Exact,,,,,,,,,1 Dry - 2Mt/yr,1.0,DRY,,,2.0,Mt/yr,,Tel: +86- 372 5816888,Fax: +86 372 5816889
CHN,CHN0322,China,Integrated,Henan Meng Cement,Henan Mengdian Electricity Group,"Mengzhuang, Huixian, Xinxiang, Henan",Operating,35.406136,113.863583,GCD,Exact,,,,,,,,,6 Dry - 6Mt/yr,6.0,DRY,,,6.0,Mt/yr,,+86-373-6076666,+86-373-6076666
CHN,CHN0324,China,Integrated,Cement,Henan Tongli Cement,"Chengdong Industrial Park, Yiyang, Luoyang, Henan",Operating,34.528787,112.237389,GCD,Exact,,,,,,,,,2 Dry - 2.96Mt/yr,2.0,DRY,,,2.96,Mt/yr,,Luoyang Huanghe Tongli +86-379-68879851,+86-379-68879814
CHN,CHN0325,China,Integrated,Henan Yuhe Tongli Cement,Henan Tongli Cement,"Chunlei South Road, Hebi, Henan",Operating,35.869613,114.163746,GCD,Exact,,,,,,,,,3 Dry - 3.12Mt/yr,3.0,DRY,,,3.12,Mt/yr,,+86-392-2418007,+86-392-2418033
CHN,CHN0326,China,Integrated,Cement,Henan Tongli Cement,"No.10 Jiancai Road, Fengquan, Xinxiang, Henan",Operating,35.436589,113.932603,GCD,Exact,,,,,,,,,1 Dry - 1.56Mt/yr,1.0,DRY,,,1.56,Mt/yr,,Xinxiang Pingyuan Tongli +86-373-3980906,+86-373-3980908
CHN,CHN0327,China,Integrated,Cement,Henan Tongli Cement,"Tongli Road, Queshan, Zhumadian, Henan",Operating,32.781218,114.03648700000001,GCD,Exact,,,,,,,,,1 Dry - 1.56Mt/yr,1.0,DRY,,,1.56,Mt/yr,,Zhumadian Yulong Tongli +86-396-7060103,+86-396-7060346
CHN,CHN0332,China,Integrated,Jiaozuo Cement,Henan Zhongjing Group,"Xunfan Economic Zone, Shanyang, Jiaozuo, Henan",Operating,35.310532,113.309657,GCD,Exact,,,,,,,,,2 Dry - 2Mt/yr,2.0,DRY,,,2.0,Mt/yr,,+86-391-3213932,+86-391-3213930
CHN,CHN0334,China,Integrated,,Hinggan League Quanxing Cement Manufacture,"Chuole, Jalaid Banner, Hinggan League, Inner Mongolia",Operating,46.751599,122.678683,GCD,Exact,,,,,,,,,1 Dry - 0.78Mt/yr,1.0,DRY,,,0.78,Mt/yr,,+86-482-6650667,+86-482-6650667
CHN,CHN0336,China,Integrated,Cement,Hongshi Holding Group,"Wunikou, Tonglu Street, Tonglu, Hangzhou, Zhejiang",Operating,29.843562,119.70173899999999,GCD,Exact,,"Tonglu Red Lion Cement Co., Ltd.",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,1 Dry - 1.56Mt/yr,1.0,DRY,,,1.56,Mt/yr,,Zhejiang Tonglu Hongshi +86-571-64619999,+86-571-64619999
CHN,CHN0337,China,Integrated,Cement,Hongshi Holding Group,"Xihua, Shouchang, Jiande, Hangzhou, Zhejiang",Operating,29.423656,119.15243400000001,GCD,Exact,,"Jiande Red Lion Cement Co., Ltd.",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,2 Dry - 3.12Mt/yr,2.0,DRY,,,3.12,Mt/yr,,Zhejiang Jiande Hongshi +86-571-64528960,+86-571-64528506
CHN,CHN0338,China,Integrated,,Huaibei Mining Industry Group,"Gaoyue, Duji, Huaibei, Anhui",Operating,34.002165000000005,116.819424,GCD,Exact,,,,,,,,,1 Dry - 0.78Mt/yr,1.0,DRY,,,0.78,Mt/yr,,+86-561-4937211,+86-561-4937423
CHN,CHN0339,China,Integrated,,Huaibei Zhongzhi Cement,"Gaoyue, Duji, Huaibei, Anhui",Operating,34.031397,116.807392,GCD,Exact,,,,,,,,,1 Dry - 0.78Mt/yr,1.0,DRY,,,0.78,Mt/yr,,+86-561-3915400,+86-561-3915476
CHN,CHN0340,China,Integrated,,Huaihua Jindadi Cement,"Luyang, Zhongfang, Huaihua, Hunan",Operating,27.596557,110.095778,GCD,Exact,4298029730.0,TCC Huaihua Cement Co Ltd,,,https://www.taiwancement.com/en/contactFactory.html,2020-03-11,4295892089.0,Taiwan Cement Corp,2 Dry - 1.56Mt/yr,2.0,DRY,,,1.56,Mt/yr,,+86-745-2885688,+86-745-2885688
CHN,CHN0341,China,Integrated,Huainan Shunyue Cement,Huainan Mining Industry Group,"Tubazi Caixin Road, Bagongshan, Huainan, Anhui",Operating,32.612065,116.82863400000001,GCD,Exact,,,,,,,,,2 Dry - 1.56Mt/yr,2.0,DRY,,,1.56,Mt/yr,,+86-554-5616050,+86-554-5619447
CHN,CHN0342,China,Integrated,,Huangshi Chengmei Building Materials,"Jinhu Street, Daye, Huangshi, Hubei",Operating,30.049353999999997,114.926217,GCD,Exact,,,,,,,,,1 Dry - 1.25Mt/yr,1.0,DRY,,,1.25,Mt/yr,,+86-714-8046799,+86-714-8046799
CHN,CHN0346,China,Integrated,,Huaxin Cement (41.9% LafargeHolcim),"Chongda, Rongxiang Sangri, Shannan, Tibet",Operating,29.263564000000002,91.927128,GCD,Exact,5000516392.0,Huaxin Cement Tibet Co Ltd,,,https://www.huaxincem.com/index/view/aid/264.html,2020-02-12,4295864110.0,Huaxin Cement Co Ltd,1 Dry - 0.62Mt/yr,1.0,DRY,,,0.62,Mt/yr,,+86-893-7807061,+86-893-7807061
CHN,CHN0347,China,Integrated,,Huaxin Cement (41.9% LafargeHolcim),"Gaochuan, Hualongyan, Fang, Shiyan, Hubei",Operating,32.037239,110.56163899999999,GCD,Exact,5055434000.0,Huaxin Cement Fangxian Co Ltd,,,https://www.huaxincem.com/index/view/aid/241.html,2020-02-12,4295864110.0,Huaxin Cement Co Ltd,2 Dry - 2.03Mt/yr,2.0,DRY,,,2.03,Mt/yr,,+86-719-3764888,+86-719-3764888
CHN,CHN0349,China,Integrated,,Huaxin Cement (41.9% LafargeHolcim),"Liulin, Shihe, Xinyang, Henan",Operating,31.917594,114.02431000000001,GCD,Exact,5035777252.0,Huaxin Cement (Henan Xinyang) Co Ltd,,,https://www.huaxincem.com/index/view/aid/250.html,2020-02-12,4295864110.0,Huaxin Cement Co Ltd,1 Dry - 1.4Mt/yr,1.0,DRY,,,1.4,Mt/yr,,+86-376-3658788,+86-376-3658788
CHN,CHN0350,China,Integrated,,Huaxin Cement (41.9% LafargeHolcim),"No.1 Huaxin Road, Zhicheng, Yidu, Yichang, Hubei",Operating,29.893953000000003,115.443373,GCD,Exact,4298537766.0,Huaxin Cement Wuxue Co Ltd,,,https://www.huaxincem.com/index/view/aid/231.html,2020-02-12,4295864110.0,Huaxin Cement Co Ltd,2 Dry - 1.78Mt/yr,2.0,DRY,,,1.78,Mt/yr,,+86-717-4786490,+86-717-4786492
CHN,CHN0352,China,Integrated,,Huaxin Cement (41.9% LafargeHolcim),"No.503 Yanhu Road, Huangshi, Hubei",Operating,30.192933,115.058655,GCD,Exact,5035777260.0,Huaxin Cement Huangshi Co Ltd,,,https://www.huaxincem.com/index/view/aid/230.html,2020-02-12,4295864110.0,Huaxin Cement Co Ltd,2 Dry - 2.5Mt/yr,2.0,DRY,,,2.5,Mt/yr,,+86-714-6224971,+86-714-6224971
CHN,CHN0353,China,Integrated,,Huaxin Cement (41.9% LafargeHolcim),"Sanmenzi, Fuling, Chongqing",Operating,29.591466999999998,107.431126,GCD,Exact,5035777255.0,Huaxin Cement Chongqing Fuling Co Ltd,,,https://www.huaxincem.com/index/view/aid/260.html,2020-02-12,4295864110.0,Huaxin Cement Co Ltd,1 Dry - 1.44Mt/yr,1.0,DRY,,,1.44,Mt/yr,,+86-23-72216051,+86-23-72216051
CHN,CHN0354,China,Integrated,,Huaxin Cement (41.9% LafargeHolcim),"Weiyuankou, Yangxin, Huangshi, Hubei",Operating,30.114915999999997,115.27257900000001,GCD,Exact,5035777253.0,Huaxin Cement (Yangxin) Co Ltd,,,https://www.huaxincem.com/index/view/aid/226.html,2020-02-12,4295864110.0,Huaxin Cement Co Ltd,2 Dry - 3.37Mt/yr,2.0,DRY,,,3.37,Mt/yr,,+86-714-6329758,+86-714-6329758
CHN,CHN0355,China,Integrated,,Huaxin Cement (41.9% LafargeHolcim),"Zhonghuopu, Chibi, Xianning, Hubei",Operating,29.742365999999997,113.985854,GCD,Exact,5035777247.0,Huaxin Cement (Chibi) Co Ltd,,,https://www.huaxincem.com/index/view/aid/233.html,2020-02-12,4295864110.0,Huaxin Cement Co Ltd,1 Dry - 1.25Mt/yr,1.0,DRY,,,1.25,Mt/yr,,+86-715-5601638,+86-715-5601638
CHN,CHN0357,China,Integrated,,Hubei Baizhaoshan Cement,"Erling, Beifan, Anlu, Hubei",Operating,31.36194,113.515703,GCD,Exact,,,,,,,,,2 Dry - 1.78Mt/yr,2.0,DRY,,,1.78,Mt/yr,,+86-712-5186888,+86-712-5842288
CHN,CHN0360,China,Integrated,,Hubei Jinglan Group,"Yaopo, Xiaokangying, Yuzhong, Lanzhou, Gansu",Operating,35.756476,104.139021,GCD,Exact,,,,,,,,,1 Dry - 1.56Mt/yr,1.0,DRY,,,1.56,Mt/yr,,+86-931-5481166,+86-931-5481166
CHN,CHN0361,China,Integrated,,Hubei Jingshan Xinsheng Cement Plant,"Taihe, Yanmenkou, Jingshan, Jingmen, Hubei",Operating,30.870442999999998,112.981604,GCD,Exact,,,,,,,,,2 Dry - 0.60Mt/yr,2.0,DRY,,,0.6,Mt/yr,,+86-724-7591491,+86-724-7591188
CHN,CHN0365,China,Integrated,,Hunan Chenxi Huazhong Cement,"Jinbin, Chenxi, Huaihua, Hunan",Operating,27.87578,110.242774,GCD,Exact,,,,,,,,,2 Dry - 2.03Mt/yr,2.0,DRY,,,2.03,Mt/yr,,+86-745-5422608,+86-745-5422622
CHN,CHN0367,China,Integrated,,Hunan Shimen Special Cement,"Xinguan, Shimen County, Changde, Hunan",Operating,29.627055,111.30836599999999,GCD,Exact,,,,,,,,,2 Dry - 1.15Mt/yr,2.0,DRY,,,1.15,Mt/yr,,+86-736-5352198,+86-736-5352698
CHN,CHN0370,China,Integrated,,Hunan Yiyang Dongfang Cement,"Huishangang, Taojiang, Yiyang, Hunan",Operating,28.271928000000003,112.279005,GCD,Exact,,,,,,,,,3 Dry - 4Mt/yr,3.0,DRY,,,4.0,Mt/yr,,+86-737-8157986,+86-737-8156199
CHN,CHN0371,China,Integrated,,Hunan Yongzhou Jiuhu Jiaoyang Cement,"Shuilangba Renwan, Lengshuitan, Yongzhou, Hunan",Operating,26.421551,111.556751,GCD,Exact,,,,,,,,,1 Dry - 1.25Mt/yr,1.0,DRY,,,1.25,Mt/yr,,+86-746-8450889,+86-746-8451118
CHN,CHN0374,China,Integrated,,Inner Mongolia Chifeng Yuanhang Cement,"Chenyingzi, Niuyingzi, Harqin Banner, Chifeng, Inner Mongolia",Operating,42.201655,118.89075700000001,GCD,Exact,5000554659.0,Chifeng Shanshui Yuanhang Cement Co Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,1 Dry - 0.78Mt/yr,1.0,DRY,,,0.78,Mt/yr,,+86-476-88060199,+86-476-88060199
CHN,CHN0375,China,Integrated,,Inner Mongolia Hengzhou Cement,"Qipanjing Town, Erdos, Inner Mongolia",Operating,39.404189,107.029676,GCD,Exact,,,,,,,,,1 Dry - 0.78Mt/yr,1.0,DRY,,,0.78,Mt/yr,,+86-477-6480826,+86-477-6480826
CHN,CHN0377,China,Integrated,Cement,Inner Mongolia Mengxi Cement,"Chengguan, Qingshuihe, Hohot, Inner Mongolia",Operating,39.901668,111.703148,GCD,Exact,,,,,,,,,1 Dry - 1.4Mt/yr,1.0,DRY,,,1.4,Mt/yr,,Qingshuihe County Mengxi +86-471-7938100,+86-471-7938100
CHN,CHN0378,China,Integrated,Hailar Mengxi Cement,Inner Mongolia Mengxi Cement,"Jin qiao Development Area, Hohot, Inner Mongolia",Operating,49.254792,119.865058,GCD,Exact,5000503894.0,Hailar Mengxi Cement Co Ltd,,,http://www.hlems.com/gsjj.asp,2020-06-23,4297773511.0,Inner Mongolia Mengxi Cement Co Ltd,2 Dry - 2.12Mt/yr,2.0,DRY,,,2.12,Mt/yr,,+86-471-8267005,+86-471-8267005
CHN,CHN0379,China,Integrated,Wuhai Mengxi Cement,Inner Mongolia Mengxi Cement,"Laoshidan, Wuhai, Inner Mongolia",Operating,39.392354,106.849271,GCD,Exact,,,,,,,,,1 Dry - 1.87Mt/yr,1.0,DRY,,,1.87,Mt/yr,,+86-473-2554666,+86-473-2554593
