iso3,uid,country,pf_number_plants,pf_number_blast_furnace,pf_total_raw_production_capacity,Unnamed: 6,pf_owner,pf_location,status,latitude,longitude,source,accuracy,owner_permid,owner_name,reported_capacity,reported_production_start,owner_source,date_accessed,parent_permid,parent_name,ownership_stake,parent_permid.1,parent_name.1,ownership_stake.1,comment_ownership
UKR,UKR0014,Ukraine,2.0,,,0.0,PETROVSKY KOKS (EVRAZ),DNEPROPETROVSK,Operating,48.467286,35.038464000000005,PlantFacts,Approximate,,DCH Group/Steel,,,http://dch.ua/en/presscenternews/1362/,2020-04-08,5062149019.0,Senalior Investment Ltd,,,,,attempted (Now apart of DCH Group/steel)
UKR,UKR0017,Ukraine,1.0,,,0.0,GORLOVSKY KOKS,"GORLOVKA, DONETSK",Operating,48.321618,38.049132,PlantFacts,Approximate,,,,,,,,,,,,,
UKR,UKR0018,Ukraine,1.0,,,0.0,KHARKIV KOKS,KHARKIV ,Operating,49.971278999999996,36.247201000000004,PlantFacts,Approximate,,,,,,,,,,,,,
UKR,UKR0024,Ukraine,3.0,,450.0,0.0,ELEKTROSTAL,"KURAKHOVO, DONETSK",Operating,55.78595,38.45998,PlantFacts,Approximate,,,,,,,,,,,,,
UKR,UKR0025,Ukraine,1.0,,,0.0,DNEPRODZERZHINSKY KOKS (EVRAZ),DNEPRODZERZHINSK,Operating,48.523117,34.613683,PlantFacts,Approximate,,DCH Group/Steel,,,http://dch.ua/en/presscenternews/1362/,2020-04-08,5062149019.0,Senalior Investment Ltd,,,,,attempted (Now apart of DCH Group/steel)
UKR,UKR0026,Ukraine,1.0,,,0.0,AZST-KOLOR (RUUKKI),ANTRATSIT,Operating,48.1199505,39.0897865,PlantFacts,Approximate,,,,,,,,,,,,,
UKR,UKR0027,Ukraine,1.0,,,0.0,EAST UKRAINIAN METALLURGICAL CO,DONETSK,Operating,48.015883,37.80285,PlantFacts,Approximate,,,,,,,,,,,,,
UKR,UKR0028,Ukraine,1.0,,,0.0,DONETSK METAL ROLLING ,DONETSK,Operating,48.015883,37.80285,PlantFacts,Approximate,,,,,,,,,,,,,
UKR,UKR0030,Ukraine,1.0,,,0.0,EVRAZ BAGLEY KOKS ,DNEPRODZERZHINSK,Operating,48.477739,34.984296,PlantFacts,Approximate,,DCH Group/Steel,,,http://dch.ua/en/presscenternews/1362/,2020-04-08,5062149019.0,Senalior Investment Ltd,,,,,attempted (Now apart of DCH Group/steel)
UKR,UKR0032,Ukraine,2.0,,600.0,0.0,ENERGOMASHSPETSSTAL (EMSS),KRAMATORSK,Operating,48.774509,37.561787,PlantFacts,Approximate,,,,,,,,,,,,,
UKR,UKR0033,Ukraine,13.0,,760.0,0.0,DNEPROSPETSSTAL,ZAPOROZHJE,Operating,47.861011,35.169025,PlantFacts,Approximate,,,,,,,,,,,,,
UKR,UKR0034,Ukraine,,,,0.0,Zavod Metalokonstruktsii Ukrstal' Zaporizhzhia PrAT (PJSC Zaporizhia Coke Plant),Zaporizhia,Operating,47.837082,35.166467,https://metinvestholding.com/en/about/steel,Approximate,5000464395,Zavod Metalokonstruktsii Ukrstal' Zaporizhzhia PrAT (PJSC Zaporizhia Coke Plant),,,https://metinvestholding.com/en/about/steel,2020-02-19,5000048980.0,SCM System Capital Management Ltd,,,,,"SCM System Capital Management Ltd owns Metinvest Holding TOV: ""As of 31 December 2018, Metinvest B.V. is owned
71.24% by SCM and 23.76% by SMART"" (AR2018, p. 50: https://metinvestholding.com/Content/Entities/Report/23/ru/Metinvest_AR_2018.pdf)"
GBR,GBR0018,United Kingdom,1.0,,,0.0,TATA STEEL COLORS,"TAFARNAUBACH, GWENT",Operating,51.784541,-3.282579,PlantFacts,Approximate,,,,,,,,,,,,,
GBR,GBR0030,United Kingdom,1.0,,,0.0,TATA STEEL COLORS,"SWANSEA, SW",Operating,51.62144,-3.9436459999999998,PlantFacts,Approximate,,,,,,,,,,,,,
GBR,GBR0031,United Kingdom,1.0,,,0.0,STELAX-ABERNEATH,"NEATH, SOUTH WALES",Operating,51.656991,-3.805476,PlantFacts,Approximate,,,,,,,,,,,,,
GBR,GBR0033,United Kingdom,3.0,,,0.0,J.B. & S. LEES (CAPARO),"WEST BROMWICH, W.MIDL.",Operating,52.517664,-1.995159,PlantFacts,Approximate,,,,,,,,,,,,,
GBR,GBR0036,United Kingdom,3.0,,,0.0,TATA STEEL NARROW STRIP,"B.R. TIPTON, W.MIDL.",Operating,52.52625,-2.0660580000000004,PlantFacts,Approximate,,,,,,,,,,,,,
GBR,GBR0037,United Kingdom,2.0,,,0.0,N.E. IRON REFINING,STOCKTON-ON-TEES,Operating,54.5704551,-1.3289821000000002,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0097,United States,2.0,,,0.0,GIBRALTAR STEEL CORP,"BUFFALO, NY",Operating,42.792190999999995,-78.84903100000001,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0115,United States,2.0,,,0.0,NS BLUESCOPE COATED PRODUCTS,"RANCHO CUCAMONGA, CA",Operating,34.0994094,-117.5615884,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0121,United States,7.0,,,0.0,PRECISION SPEC. MET.,"LOS ANGELES, CA",Operating,33.913045399999994,-118.2672035,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0122,United States,1.0,,,0.0,MI-TECH STEEL,"DECATUR, AL",Operating,34.651882799999996,-87.0760583,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0128,United States,1.0,,,0.0,NORANDAL USA INC.,"SALISBURY , NC",Operating,35.640229299999994,-80.4725566,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0173,United States,1.0,,,0.0,WHEELING CORRUGATING ,"BEECH BOTTOM, WV",Operating,40.0463735,-80.7234728,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0189,United States,2.0,,,0.0,PRECOAT METALS,"McKEESPORT, PA",Operating,40.344733000000005,-79.844225,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0223,United States,3.0,,,0.0,CHICAGO COLD ROLLING,"PORTAGE, IN",Operating,41.5758707,-87.17614549999999,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0224,United States,3.0,,,0.0,INDIANAPOLIS COKE,"INDIANAPOLIS, IN",Operating,39.768403,-86.158068,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0225,United States,2.0,,,0.0,PINOLE POINT STEEL,"RICHMOND, CA",Operating,37.9357576,-122.3477486,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0226,United States,1.0,,,0.0,PRECISION GALVANIZING,"AMBRIDGE, PA",Operating,40.589233899999996,-80.22506,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0228,United States,1.0,,,0.0,STEELSCAPE INC,"SHREVEPORT, LA",Operating,32.5251516,-93.75017890000001,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0229,United States,1.0,,,0.0,JEWELL COAL AND COKE CO,"VANSANT, VA",Operating,37.234404299999994,-82.0438661,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0233,United States,1.0,,,0.0,VALLEY CITY STEEL,"CLEVELAND, OH",Operating,41.253964200000006,-81.8901929,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0234,United States,8.0,,,0.0,ULBRICH STAINL. ST.,WALLINGFORD,Operating,41.4477832,-72.8312343,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0235,United States,1.0,,,0.0,INDIANA PICKL.&PROC.,"PORTAGE, IN",Operating,41.625308200000006,-87.1584059,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0236,United States,1.0,,500.0,0.0,MESABI NUGGET DELAWARE LLC,"HOYT LAKES, MN",Operating,47.5872039,-92.15215090000001,PlantFacts,Approximate,,,,,,,,,,,,,
USA,USA0237,United States,2.0,,,0.0,IRI INTERNATIONAL,"PAMPA, TX",Operating,35.536155900000004,-100.9598709,PlantFacts,Approximate,,,,,,,,,,,,,
VEN,VEN0014,"Venezuela, Bolivarian Republic of",5.0,,1550.0,1.0,SIDERURGICA NACIONAL,"CIUDAD PIAR, BOLIVAR",Operating,8.2581273,-62.84012070000001,PlantFacts,Approximate,,,,,,,,,,,,,
VEN,VEN0015,"Venezuela, Bolivarian Republic of",4.0,,50.0,0.0,IVEFA,TINAQUILLO,Operating,9.9122584,-68.2743064,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0018,Viet Nam,4.0,,0.0,0.0,NHA BE STEEL WORKS,HO CHI MINH CITY,Operating,10.8230989,106.6296638,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0019,Viet Nam,2.0,,,0.0,LILAMA,HA NOI,Operating,21.0277644,105.8341598,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0020,Viet Nam,1.0,,,0.0,BACH DANG CONST.,HAI PHONG,Operating,20.8449115,106.6880841,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0021,Viet Nam,5.0,,,0.0,HOA PHAT STEEL,"PHO NOI, HUNG YEN ",Operating,20.969256899999998,105.88722340000001,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0022,Viet Nam,1.0,,,0.0,SSE STEEL LTD,HAI PHONG,Operating,20.8449115,106.6880841,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0023,Viet Nam,8.0,,,0.0,HOA SEN GROUP,"SONG THAN II IND. PARK, BINH DUONG",Operating,11.3254024,106.47701699999999,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0024,Viet Nam,1.0,,,0.0,PERSTIMA,BINH DUONG,Operating,10.9373112,106.7188655,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0025,Viet Nam,3.0,,,0.0,POMINA GROUP,"DI AN, BINH DUONG",Operating,10.9229501,106.7463271,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0026,Viet Nam,2.0,,,0.0,VIETNAM STEEL CORP (VNSTEEL),HA NOI,Operating,21.0277644,105.8341598,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0027,Viet Nam,3.0,,,0.0,TON DONG A CORP.,"SONG THAN IND. PARK, BINH DUONG",Operating,10.8947296,106.752693,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0028,Viet Nam,1.0,,,0.0,THAI TRUNG STEEL ROLLING,THAI NGUYEN ,Operating,21.5671559,105.8252038,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0029,Viet Nam,2.0,,0.0,0.0,TAN BINH STEEL WORKS,HO CHI MINH CITY,Operating,10.8230989,106.6296638,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0030,Viet Nam,2.0,,,0.0,POSVINA CO LTD,HO CHI MINH CITY,Operating,10.8230989,106.6296638,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0031,Viet Nam,4.0,,1000.0,0.0,NGHI SON I&S CORP,"NN, THANH HOA ",Operating,19.8081998,105.7697129,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0032,Viet Nam,1.0,,,0.0,MARUVIENA,HO CHI MINH CITY,Operating,10.8230989,106.6296638,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0033,Viet Nam,3.0,1.0,950.0,0.0,VIETNAM LAO CAI STEEL,LAO CAI PROV.,Operating,22.3367367,103.84367359999999,PlantFacts,Approximate,,,,,,,,,,,,,
VNM,VNM0034,Viet Nam,6.0,,,0.0,HOA SEN GROUP,"PHU MY, BA RIA-VUNG TAU ",Operating,10.5905345,107.0480378,PlantFacts,Approximate,,,,,,,,,,,,,
ZMB,ZMB0001,Zambia,7.0,,120.0,0.0,STE NATIONALE DE SID,MALUKU,Operating,2.7575540000000003,20.935419,PlantFacts,Approximate,,,,,,,,,,,,,
