iso3,uid,country,pf_number_plants,pf_number_blast_furnace,pf_total_raw_production_capacity,Unnamed: 6,pf_owner,pf_location,status,latitude,longitude,source,accuracy,owner_permid,owner_name,reported_capacity,reported_production_start,owner_source,date_accessed,parent_permid,parent_name,ownership_stake,parent_permid.1,parent_name.1,ownership_stake.1,comment_ownership,rank,pop2020,GrowthRate
TUR,TUR0030,Turkey,1.0,,,0.0,BASTUG CELIK,HATAY,Operating,36.401848799999996,36.3498097,PlantFacts,Approximate,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0031,Turkey,1.0,,,0.0,KÌÏRÌÏM DEMIR,"GEBZE, KOCAELI",Operating,40.9329106,29.533971100000002,PlantFacts,Approximate,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0032,Turkey,2.0,,,0.0,MMK METALÌÏRJI SANAYI,ISTANBUL,Operating,41.0082376,28.978358899999996,PlantFacts,Approximate,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0034,Turkey,4.0,,900.0,0.0,YAZICI DEMIR CELIK (DILER),ISKENDERUN,Operating,36.584672999999995,36.1756161,PlantFacts,Approximate,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0036,Turkey,6.0,,,0.0,TOSYALI TOYO CELIK A.S.,OSMANIYE,Operating,37.0165463,36.119338,PlantFacts,Approximate,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0037,Turkey,4.0,,750.0,0.0,EGE MET.DEMIR CELIK,"ALIAGA, IZMIR",Operating,38.43251179999999,27.185658500000002,PlantFacts,Approximate,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0038,Turkey,5.0,,720.0,0.0,SIVAS DEMIR CELIK,"SIVAS, ANATOL",Operating,39.596350799999996,37.075082200000004,PlantFacts,Approximate,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0039,Turkey,3.0,,120.0,0.0,MKE CELIK FABRIKASI,KIRIKKALE,Operating,39.817005,33.4852571,PlantFacts,Approximate,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0040,Turkey,2.0,,,0.0,ICDAS CELIK,"GÌÏNESLI, ISTANBUL",Operating,41.0082376,28.978358899999996,PlantFacts,Approximate,,,,,,,,,,,,,,,84339.067,0.0109
TUR,TUR0044,Turkey,1.0,,1300.0,1.0,EREGLI DEMIR CELIK ,DIVRIGI,Operating,41.279909,31.420259899999998,PlantFacts,Approximate,,,,,,,,,,,,,,,84339.067,0.0109
ARE,ARE0012,United Arab Emirates,1.0,,,0.0,SUNRISE METAL COATING LLC,DUBAI,Operating,24.9861865,55.15434739999999,PlantFacts,Approximate,,,,,,,,,,,,,,,9890.402,0.0123
ARE,ARE0013,United Arab Emirates,1.0,,,0.0,RAK STEEL,AL GHAIL IND. PARK,Operating,25.3899494,55.9660856,PlantFacts,Approximate,,,,,,,,,,,,,,,9890.402,0.0123
ARE,ARE0014,United Arab Emirates,3.0,,700.0,0.0,INTER STEEL FZE,FUJAIRAH,Operating,25.5474281,55.686274899999994,PlantFacts,Approximate,,,,,,,,,,,,,,,9890.402,0.0123
