iso3,uid,country,pf_number_plants,pf_number_blast_furnace,pf_total_raw_production_capacity,Unnamed: 6,pf_owner,pf_location,status,latitude,longitude,source,accuracy,owner_permid,owner_name,reported_capacity,reported_production_start,owner_source,date_accessed,parent_permid,parent_name,ownership_stake,parent_permid.1,parent_name.1,ownership_stake.1,comment_ownership
IND,IND0124,India,1.0,,,0.0,RAJINDER STEEL LTD,RAIPUR,Operating,21.326037,81.657903,PlantFacts,Approximate,,,,,,,,,,,,,"company under liquidation ;  https://www.zaubacorp.com/company/RAJINDER-STEELS-LIMITED/U27310UP1984PLC006722 ; I assume this is in Raipur Metropolitan Area, Chhattisgarh, but not sure"
IND,IND0125,India,1.0,,30.0,0.0,TAMIL NADU SPONGE,"SALEM, TAMIL NADU",Operating,11.664325,78.1460142,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0126,India,1.0,,,0.0,GUJARAT NRE COKE,"JAMNAGAR, GUJARAT",Operating,22.420270000000002,69.83171999999999,PlantFacts,Approximate,,,,,,,,,,,,,not clear if this is the correct plant 
IND,IND0127,India,1.0,,,0.0,ANTAI BALAJI COKE,KANDLA PORT,Operating,23.023056,70.167805,PlantFacts,Approximate,,,,,,,,,,,,,"Couldn't be located exactly, but must be somewhere near the port"
IND,IND0129,India,1.0,,,0.0,RATHI ALLOYS+STEEL,ALWAR (NEW DEHLI),Operating,28.640620000000002,77.43556600000001,PlantFacts,Approximate,,,,,,,,,,,,,"there are several Rathi facilities in and around New Delhi (none of which is named RATHI ALLOYS+STEEL), could be this one"
IND,IND0130,India,1.0,,,0.0,RATHI STEEL & POWER LTD,"GHAZIABAD, HARYANA",Operating,28.641701,77.434605,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0131,India,4.0,,0.0,0.0,UMESH MODI / Modi INDUSTRIES,MODI MODINAGAR,Operating,28.817624,77.551328,PlantFacts,Approximate,,,,,,,,,,,,,Should be located somewhere in the industrial park
IND,IND0132,India,1.0,,,0.0,JAMSHEDPUR CONTI. ANNEAL.& PROCESSING,"JAMSHEDPUR, JHARKH.",Operating,22.784007,86.197833,PlantFacts,Approximate,,Jamshedpur Continuous Annealing and Processing Company Private Limited,,,http://www.jcapcpl.com/,2020-04-08,4295872420.0,Tata Steel Ltd,,,,,"On 17th August, 2012, Tata Steel Limited and Nippon Steel Corporation established a Joint Venture, Jamshedpur Continuous Annealing & Processing Company Pvt. Ltd. (JCAPCPL). The Company has set up a 600,000 Tpa state-of-art Continuous Annealing & Processing Line (CAPL), inside Tata Steel Works at Jamshedpur which is producing high end Automotive cold rolled steels, thereby enabling Automotive OEMs to address their strategic objective of increased localisation."
IND,IND0133,India,1.0,,,0.0,SIPTA COATED STEELS,"MUMBAI, MAHARASHTRA",Operating,19.0759837,72.87765590000001,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0134,India,2.0,,,0.0,USHA RECTIFIER CORP.,AMETHI,Operating,26.1540538,81.814238,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0135,India,6.0,,290.0,0.0,PANCHMAHAL STEEL,"BARODA, GUJARAT",Operating,22.307158800000003,73.1812187,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0136,India,3.0,,0.0,0.0,SANGHVI STEEL LTD,TALOJA,Operating,19.067924100000003,73.1080243,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0137,India,1.0,,,0.0,NATIONAL STEEL & AGRO IND.,"INDORE, MADHYA PRADESH",Operating,22.7188049,75.87866640000001,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0138,India,1.0,1.0,88.0,0.0,UNIMETAL ISPAT LTD,"BELLARY, ANDHRA PRADESH",Operating,52.56290260000001,-2.0861655,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0139,India,2.0,,,0.0,GWK LTD,"HOWRAH, WEST BENGAL",Operating,22.5957689,88.2636394,PlantFacts,Approximate,,,,,,,,,,,,,Warehousing only; https://www.gkwltd.com/
IND,IND0140,India,1.0,,90.0,0.0,HINDUSTAN ELECT.GRAPHITE,"BORAI, CHHATTISGARH",Operating,21.250598800000002,81.1912849,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0141,India,2.0,,200.0,0.0,INDIAN SEAMLESS ST.& ALLOYS,"PUNE, MAHARASTRA",Operating,18.5204303,73.85674370000001,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0144,India,1.0,,60.0,0.0,KUMAR METALLURGICAL,"NALGONDA, ANDHRA PRADESH",Operating,17.188299800000003,79.19999490000001,PlantFacts,Approximate,,,,,,,,,,,,,
IND,IND0145,India,1.0,1.0,90.0,0.0,LANCO IND. LTD,"TIRUPATI, ANDHRA PRADESH",Operating,13.6287557,79.4191795,PlantFacts,Approximate,,,,,,,,,,,,,
IDN,IDN0023,Indonesia,3.0,,360.0,0.0,PT JAKARTA ST. MEGAH UTAMA,"PULOGADUNG, JAKARTA",Operating,-6.2087634000000005,106.84559899999999,PlantFacts,Approximate,,,,,,,,,,,,,
IDN,IDN0024,Indonesia,3.0,,120.0,0.0,PT TOYOGIRI I&S,"PUSAT, JAKARTA",Operating,-6.1820895,106.81833529999999,PlantFacts,Approximate,,,,,,,,,,,,,
IDN,IDN0025,Indonesia,1.0,,,0.0,PT JAKARTA PRIMA STEEL IND.,"PULOGADUNG, JAKARTA",Operating,-6.181534,106.932305,PlantFacts,Approximate,,,,,,,,,,,,,
IDN,IDN0026,Indonesia,3.0,,150.0,0.0,PT INTER WORLD STEEL MILLS INDO.,JAKARTA,Operating,-6.1549537,106.84464140000001,PlantFacts,Approximate,,,,,,,,,,,,,
IDN,IDN0027,Indonesia,3.0,,150.0,0.0,PT BUDIDHARMA JAKARTA,"TANJUNG PRIOK, JAKARTA",Operating,-6.1320555,106.8714848,PlantFacts,Approximate,,,,,,,,,,,,,
IDN,IDN0028,Indonesia,1.0,,,0.0,PT EMPREROR STEEL,SEMARANG,Operating,-7.0051453,110.43812539999999,PlantFacts,Approximate,,,,,,,,,,,,,
IDN,IDN0029,Indonesia,3.0,,,0.0,PT RAJA BESI,SEMARANG,Operating,-7.0670055,110.4105179,PlantFacts,Approximate,,,,,,,,,,,,,
IDN,IDN0030,Indonesia,2.0,,100.0,0.0,PT INTI GENERAL YAJA STEEL,"SERAMANG, CENTR. JAVA",Operating,-7.6145292,110.7122465,PlantFacts,Approximate,,,,,,,,,,,,,
IDN,IDN0031,Indonesia,3.0,,,0.0,NS BLUESCOPE COATED PRODUCTS,"CILEGON, WEST JAVA",Operating,-6.3330059,106.7797115,PlantFacts,Approximate,,,,,,,,,,,,,
IDN,IDN0032,Indonesia,1.0,,,0.0,PT BISMA NARENDRA,"BEKASI, WEST JAVA",Operating,-6.234077,107.11223600000001,PlantFacts,Approximate,,,,,,,,,,,,,
IRN,IRN0010,"Iran, Islamic Republic of",1.0,,,0.0,SEMNAN ROLLING MILL CO,SEMNAN CITY,Operating,35.578796999999994,53.3798108,PlantFacts,Approximate,,,,,,,,,,,,,
IRN,IRN0011,"Iran, Islamic Republic of",9.0,,250.0,0.0,IRAN ALLOY STEEL,YAZD,Operating,31.936725,53.9975006,PlantFacts,Approximate,,,,,,,,,,,,,
IRN,IRN0012,"Iran, Islamic Republic of",3.0,,600.0,0.0,VIAN IRON & STEEL,HAMEDAN,Operating,34.8126913,48.4395122,PlantFacts,Approximate,,,,,,,,,,,,,
IRN,IRN0013,"Iran, Islamic Republic of",1.0,1.0,300.0,0.0,MAYBOD STEEL CO,YAZD,Operating,32.2487226,54.0079341,PlantFacts,Approximate,,,,,,,,,,,,,
IRN,IRN0014,"Iran, Islamic Republic of",1.0,,,0.0,ROLLING MILL & STEEL PRODUCTION,TEHRAN,Operating,35.709317299999995,51.16206,PlantFacts,Approximate,,,,,,,,,,,,,
IRN,IRN0015,"Iran, Islamic Republic of",1.0,,,0.0,FARROKHSHAHR STEEL IND.,FARROKHSHAHR ,Operating,32.2704607,50.9810377,PlantFacts,Approximate,,,,,,,,,,,,,
IRN,IRN0017,"Iran, Islamic Republic of",1.0,,,0.0,CMT,SHAROUD,Operating,36.4062241,55.016268999999994,PlantFacts,Approximate,,,,,,,,,,,,,
IRN,IRN0018,"Iran, Islamic Republic of",7.0,,500.0,0.0,YAZD STEEL ROLLING MILL CO,YAZD,Operating,31.897423200000002,54.3568562,PlantFacts,Approximate,,,,,,,,,,,,,
IRN,IRN0019,"Iran, Islamic Republic of",4.0,,1600.0,1.0,ARFA IRON & STEEL CO (S),"ARDAKAN, YAZAD",Operating,32.3082212,54.00856160000001,PlantFacts,Approximate,,,,,,,,,,,,,
IRQ,IRQ0001,Iraq,4.0,,1250.0,1.0,MASS GLOBEL INVESTMENT,"SULAYMANIYAH, KURDISTAN",Operating,35.555760299999996,45.435118100000004,PlantFacts,Approximate,,,,,,,,,,,,,
IRQ,IRQ0002,Iraq,4.0,,450.0,0.0,AL ANMAå«A STEEL,"KHOR AL-ZUBAIR, BASRA",Operating,30.2331397,47.768688899999994,PlantFacts,Approximate,,,,,,,,,,,,,
IRQ,IRQ0003,Iraq,8.0,,520.0,0.0,STATE COMPANY FOR IRON & STEEL,"KHOUR AL-ZUBAIR, BASRA",Operating,30.2331397,47.768688899999994,PlantFacts,Approximate,,,,,,,,,,,,,
ISR,ISR0001,Israel,2.0,,,0.0,HOD ASSAF INDUSTRIES LTD,KIRIAT GAT ROLLING MILL,Operating,31.611147999999996,34.768459,PlantFacts,Approximate,,,,,,,,,,,,,
ISR,ISR0002,Israel,3.0,,400.0,0.0,HOD ASSAF INDUSTRIES LTD,KIRIAT HAPLADA AKKO,Operating,31.611147999999996,34.768459,PlantFacts,Approximate,,,,,,,,,,,,,
ISR,ISR0003,Israel,1.0,,,0.0,YEHUDA STEEL LTD,GEDERA,Operating,31.812301399999996,34.777019200000005,PlantFacts,Approximate,,,,,,,,,,,,,
ISR,ISR0004,Israel,4.0,,180.0,0.0,YEHUDA STEEL LTD,ASHDOD,Operating,31.8367098,34.68152620000001,PlantFacts,Approximate,,,,,,,,,,,,,
ITA,ITA0065,Italy,3.0,,,0.0,VOBARNO NASTRI SPEC.,VOBARNO,Operating,45.642464200000006,10.500530699999999,PlantFacts,Approximate,,,,,,,,,,,,,
ITA,ITA0068,Italy,1.0,,,0.0,AFV BELTRAME,ROVIGO-ADRIA,Operating,45.0555487,12.056038099999999,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0065,Japan,2.0,,0.0,0.0,HOKUETSU METAL CO,"NAGAOKA, NIIGATA",Operating,37.4462652,138.8512772,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0066,Japan,2.0,,,0.0,NIPPON COKE & ENGINEERING CO,KITAKYUSHU,Operating,33.8834093,130.8752161,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0067,Japan,3.0,,,0.0,NIPPON KOSHUHA STEEL,TOYAMA,Operating,36.695951799999996,137.2136768,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0068,Japan,9.0,,500.0,0.0,NIPPON METAL IND.(NTK),"KINUURA, AICHI Pref.",Operating,34.90692070000001,136.98352859999997,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0069,Japan,3.0,,480.0,0.0,OJI STEEL,"OHTA, GUNMA",Operating,36.2911223,139.37547080000002,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0070,Japan,4.0,,0.0,0.0,SHIMIZU SEIKO CO,TOMAKOMAI,Operating,42.6343021,141.60537209999998,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0071,Japan,2.0,,350.0,0.0,SHINKANSAI STEEL CORP,SAKAI CITY,Operating,34.573262,135.482998,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0072,Japan,3.0,,,0.0,TAIYO STEEL CO,"FUNABASHI, CHIBA",Operating,35.694705799999994,139.982618,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0073,Japan,3.0,,500.0,0.0,TAKUNAN STEEL,"NAKAGOSUKU,OKINAWA",Operating,26.2673794,127.79112549999999,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0075,Japan,4.0,,0.0,0.0,TOKAI SPECIAL STEEL,TOKAI CITY,Operating,35.022842600000004,136.90253,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0076,Japan,3.0,,360.0,0.0,TOYO STEEL,ISHIOKA-CITY,Operating,36.190048299999994,140.287556,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0077,Japan,3.0,,1020.0,1.0,YAMATO STEEL CO,HIMEJI CITY,Operating,34.815149,134.6853528,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0081,Japan,2.0,,0.0,0.0,YAMAGUCHI KOGYO LTD,YAMAGUCHI GIFU CITY,Operating,35.5590296,137.5520984,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0082,Japan,6.0,,700.0,0.0,MITSUBISHI STEEL MURORAN,"MURORAN, HOKKAIDO",Operating,42.3151792,140.9737666,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0083,Japan,5.0,,270.0,0.0,"THE JAPAN STEEL WORKS, LTD",MURORAN,Operating,42.3151792,140.9737666,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0084,Japan,1.0,,,0.0,NIPPON STEEL SUMIKIN SHAPES,"KASHIMA, IBARAKI Pref.",Operating,35.9657558,140.6448128,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0085,Japan,2.0,,,0.0,TOKAI STEEL WORKS,WAKAMATSU,Operating,37.494761100000005,139.9298096,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0086,Japan,1.0,,60.0,0.0,NACHI FUJIKOSHI CORP,N.FUJIKOSHI HIGASHI,Operating,35.6532174,139.71103630000002,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0087,Japan,5.0,,,0.0,NSSMC,YAWATA,Operating,34.87555510000001,135.7076209,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0088,Japan,1.0,,,0.0,MITSUBISHI KASEI ,SAKAIDE,Operating,34.316319299999996,133.8605102,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0089,Japan,3.0,,600.0,0.0,MITSUBOSHI KINZOKU,IIDOMAKI,Operating,38.4344802,141.3029167,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0090,Japan,3.0,,600.0,0.0,ITOH STEEL,ISHINOMAKI,Operating,38.4344802,141.3029167,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0091,Japan,2.0,,600.0,0.0,KASHIMA SENKO CO LTD,KASHIMA,Operating,35.9657558,140.6448128,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0092,Japan,1.0,,,0.0,IGETA STEEL SHEET CO,"SAKAI-CITY, OSAKA",Operating,34.573262,135.482998,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0093,Japan,3.0,,400.0,0.0,"KOTOBUKI INDUSTRIES CO, LTD","KURE-CITY, HIROSHIMA",Operating,34.2486458,132.5654407,PlantFacts,Approximate,,,,,,,,,,,,,
JPN,JPN0097,Japan,6.0,,1440.0,1.0,DAIWA STEEL (JFE),MIZUSHIMA WORKS,Operating,36.6387419,136.9015148,PlantFacts,Approximate,,,,,,,,,,,,,
JOR,JOR0001,Jordan,3.0,,360.0,0.0,JORDAN STEEL PLC,AMMAN,Operating,31.9539494,35.910635,PlantFacts,Approximate,,,,,,,,,,,,,
JOR,JOR0002,Jordan,1.0,,,0.0,NAT.STEEL INDUSTRY CO LTD,AWAJAN,Operating,32.0271756,36.069555799999996,PlantFacts,Approximate,,,,,,,,,,,,,
KAZ,KAZ0003,Kazakhstan,1.0,,,0.0,AKTOBE RAIL & SECTION WORKS LLP,AKTOBE,Operating,50.2839339,57.166978,PlantFacts,Approximate,,,,,,,,,,,,,
KAZ,KAZ0004,Kazakhstan,6.0,,700.0,0.0,CASPIAN STAL,"AKTAU, WEST KAZAKHSTAN",Operating,50.997962799999996,50.1798261,PlantFacts,Approximate,,,,,,,,,,,,,
KAZ,KAZ0005,Kazakhstan,4.0,,76.0,0.0,Eurasian Natural Resources Corp,"RUDNIY TOWN, KOSTANAY",Operating,52.971421,63.114576,PlantFacts,Approximate,,,,,,,,,,,,,
KAZ,KAZ0006,Kazakhstan,1.0,,,0.0,EVRAZ KASPIAN STEEL,KOSTANAY,Operating,53.221467000000004,63.632812,PlantFacts,Approximate,5036227579,EVRAZ plc,0.45,2013.0,https://www.evraz.com/en/company/assets/#steel,2020-04-08,5036227579.0,EVRAZ plc,,,,,
KEN,KEN0002,Kenya,1.0,,,0.0,STEELMAKERS LTD,"MAZERAS, MOMBASA",Operating,-4.05986,39.664970000000004,PlantFacts,Approximate,,,,,,,,,,,,,
KEN,KEN0003,Kenya,3.0,,,0.0,STANDARD ROLLING MILLS LTD,MOMBASA,Operating,-4.0063260000000005,39.604039,PlantFacts,Approximate,,,,,,,,,,,,,
KOR,KOR0010,"Korea, Republic of",5.0,,,0.0,POHANG COATED AND COLOR STEEL,POHANG,Operating,35.944882799999995,129.2468813,PlantFacts,Approximate,,,,,,,,,,,,,
KOR,KOR0014,"Korea, Republic of",4.0,,,0.0,SAMWON PRECISION METALS,PUSAN,Operating,35.1842429,128.9810598,PlantFacts,Approximate,,,,,,,,,,,,,
KOR,KOR0016,"Korea, Republic of",16.0,,,0.0,DK UNION STEEL,BUSAN,Operating,35.1060503,129.0663348,PlantFacts,Approximate,,,,,,,,,,,,,
KOR,KOR0021,"Korea, Republic of",1.0,,,0.0,HAEWON MSC,SUNCHON,Operating,34.984637299999996,127.5081047,PlantFacts,Approximate,,,,,,,,,,,,,
KOR,KOR0035,"Korea, Republic of",4.0,,,0.0,DONG YANG TINPLATE (TCC),POHANG,Operating,35.9982593,129.3665666,PlantFacts,Approximate,,,,,,,,,,,,,
KOR,KOR0036,"Korea, Republic of",4.0,,800.0,0.0,KOREA IRON & STEEL CO LTD,DANGJIN,Operating,35.2157133,128.6364371,PlantFacts,Approximate,,,,,,,,,,,,,
KOR,KOR0038,"Korea, Republic of",1.0,,,0.0,SHIN HWA CO,SEOUL,Operating,37.566534999999995,126.9779692,PlantFacts,Approximate,,,,,,,,,,,,,
KOR,KOR0041,"Korea, Republic of",2.0,,,0.0,HANKUM CO LTD,BUSAN,Operating,35.17955429999999,129.07564159999998,PlantFacts,Approximate,,,,,,,,,,,,,
KOR,KOR0042,"Korea, Republic of",2.0,,,0.0,DONG SHIN SPEC. STEEL,SEOUL,Operating,37.566534999999995,126.9779692,PlantFacts,Approximate,,,,,,,,,,,,,
KOR,KOR0043,"Korea, Republic of",7.0,,,0.0,"DAIYANG METAL CO, LTD",ANSAN,Operating,37.321877799999996,126.8308848,PlantFacts,Approximate,,,,,,,,,,,,,
KWT,KWT0002,Kuwait,1.0,,,0.0,KUWAIT REINFORCED STEEL MG.,KUWAIT,Operating,29.375859000000002,47.9774052,PlantFacts,Approximate,,,,,,,,,,,,,
MYS,MYS0025,Malaysia,1.0,,,0.0,MARUICHI STEEL TUBE,SELANGOR,Operating,3.064494,101.53877800000001,PlantFacts,Approximate,,,,,,,,,,,,,
MYS,MYS0026,Malaysia,2.0,,,0.0,STEEL IND. SARAWAK,DEMAK LAUT IND. PARK,Operating,1.5929138999999999,110.40748059999999,PlantFacts,Approximate,,,,,,,,,,,,,
MEX,MEX0033,Mexico,1.0,,,0.0,TENIGAL ,"PESQUERIA, NUEVO LEON",Operating,25.791726500000003,-100.04855359999999,PlantFacts,Approximate,,,,,,,,,,,,,
MEX,MEX0034,Mexico,3.0,,,0.0,SIMEC INTERN. SA DE CV,TLALNEPANTLA,Operating,19.534527899999997,-99.1907364,PlantFacts,Approximate,,,,,,,,,,,,,
MEX,MEX0036,Mexico,4.0,,400.0,0.0,SIMEC INTERN. SA DE CV,"RIO BRAVO-MATAMOROS, TAMAULIPAS",Operating,25.890162699999998,-97.5381661,PlantFacts,Approximate,,,,,,,,,,,,,
MEX,MEX0038,Mexico,1.0,,,0.0,SIBASA ,"VILLAGRAN, GUANAJUATO",Operating,20.5134143,-100.99483149999999,PlantFacts,Approximate,,,,,,,,,,,,,
MEX,MEX0039,Mexico,1.0,,,0.0,ACEROS NACIONALES SA,TLALNEPANTLA,Operating,19.534527899999997,-99.1907364,PlantFacts,Approximate,,,,,,,,,,,,,
MEX,MEX0040,Mexico,2.0,,,0.0,ACEROS DE YUCATAN SA,"MERIDA, YUCATAN",Operating,20.967370199999998,-89.5925857,PlantFacts,Approximate,,,,,,,,,,,,,
MDA,MDA0001,"Moldova, Republic of",5.0,,1000.0,0.0,MOLDOVA I&ST WORKS,RYBNITSA,Operating,47.777427,29.023661999999998,PlantFacts,Approximate,,,,,,,,,,,,,
MMR,MMR0002,Myanmar,1.0,,,0.0,DAGON STEEL,YANGON,Operating,16.866069399999997,96.195132,PlantFacts,Approximate,,,,,,,,,,,,,
MMR,MMR0003,Myanmar,1.0,,,0.0,MYANMAR STEEL IND.,YANGON,Operating,16.866069399999997,96.195132,PlantFacts,Approximate,,,,,,,,,,,,,
MMR,MMR0004,Myanmar,4.0,,70.0,0.0,No.3 MINING CORP.,MANDALAY,Operating,21.9588282,96.0891032,PlantFacts,Approximate,,,,,,,,,,,,,
NGA,NGA0004,Nigeria,2.0,,,0.0,JOS STEEL ROLLING CO (IUD),JOS,Operating,9.8069141,8.870667,PlantFacts,Approximate,,,,,,,,,,,,,
NGA,NGA0008,Nigeria,2.0,,,0.0,KATSINA ST.ROLLING,KATSINA,Operating,12.9601617,7.629143300000001,PlantFacts,Approximate,,,,,,,,,,,,,
NGA,NGA0009,Nigeria,2.0,,,0.0,LAPEC,LAPEC EPE,Operating,6.5945951,3.9776388999999996,PlantFacts,Approximate,,,,,,,,,,,,,
NGA,NGA0010,Nigeria,2.0,,,0.0,MIDLAND ROLLING MILLS LTD,"ABEOKUTA, OGUN",Operating,7.1147352,3.2975851,PlantFacts,Approximate,5042933695,MIDLAND ROLLING MILLS LTD,,,https://www.nipponsteel.com/en/company/bases/middle-east-africa/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,
NGA,NGA0011,Nigeria,2.0,,,0.0,NTEGRATED STEEL (ex OSHOGBO ST.ROLL),OSHOGBO,Operating,7.8138189,4.586282700000001,PlantFacts,Approximate,,,,,,,,,,,,,
NGA,NGA0012,Nigeria,3.0,,,0.0,KAM INDUSTRIES,LAGOS,Operating,6.5197096,3.3251022000000003,PlantFacts,Approximate,,,,,,,,,,,,,
OMN,OMN0008,Oman,1.0,,7000.0,1.0,FOULATH-JFE,SALALAH,Operating,17.0506675,54.1065864,PlantFacts,Approximate,,,,,,,,,,,,,
PAK,PAK0009,Pakistan,2.0,,,0.0,HASHOO STEEL IND,"ZULFIQARABAD, KARACHI",Operating,24.8755355,67.3027396,PlantFacts,Approximate,,,,,,,,,,,,,
PAK,PAK0010,Pakistan,1.0,,,0.0,SIDDIQSONS,KARACHI,Operating,25.070042800000003,67.2847875,PlantFacts,Approximate,,,,,,,,,,,,,
PAK,PAK0011,Pakistan,2.0,,,0.0,METROPOLITAN STEEL,"LANDHI, KARACHI",Operating,24.8400447,67.2225278,PlantFacts,Approximate,,,,,,,,,,,,,
PHL,PHL0009,Philippines,2.0,,0.0,0.0,MIDLAND STEEL CORP,GLOBE MANILA,Operating,14.672573300000002,121.10874380000001,PlantFacts,Approximate,,,,,,,,,,,,,
PHL,PHL0011,Philippines,2.0,,0.0,0.0,ARMSTRONG IND,CALOOCAN,Operating,14.6442165,120.984283,PlantFacts,Approximate,,,,,,,,,,,,,
PHL,PHL0012,Philippines,2.0,,0.0,0.0,SKK STEEL CORP,MANILA,Operating,14.598771,120.974152,PlantFacts,Approximate,,,,,,,,,,,,,
PHL,PHL0021,Philippines,1.0,,,0.0,STEELASIA,"CDO WORKS ORIENTAL, MINDANAO",Operating,8.454236300000002,124.6318977,PlantFacts,Approximate,,,,,,,,,,,,,
PHL,PHL0022,Philippines,5.0,,0.0,0.0,MILWAUKEE IND. CORP,PAMPANGA,Operating,15.079409,120.6199895,PlantFacts,Approximate,,,,,,,,,,,,,
PHL,PHL0023,Philippines,2.0,,0.0,0.0,METRO CONCAST STEEL,MANILA,Operating,14.599512400000002,120.98421950000001,PlantFacts,Approximate,,,,,,,,,,,,,
PHL,PHL0024,Philippines,3.0,,0.0,0.0,ARMCO-MARSTEEL ALLOY,TAGUIG,Operating,14.517618400000002,121.0508645,PlantFacts,Approximate,,,,,,,,,,,,,
PHL,PHL0025,Philippines,2.0,,0.0,0.0,APOLLO STEEL MILL,MANILA,Operating,14.599512400000002,120.98421950000001,PlantFacts,Approximate,,,,,,,,,,,,,
POL,POL0007,Poland,1.0,,,0.0,ZAKLAD WALCOWNICZY PROFIL SA,KRAKOW,Operating,50.078546,20.066972,PlantFacts,Approximate,,,,,,,,,,,,,
POL,POL0023,Poland,1.0,,,0.0,"HW PIETRZAK SA, BATORY MILL",CHORZOW,Operating,50.296325,18.954059,PlantFacts,Approximate,,,,,,,,,,,,,
PRI,PRI0001,Puerto Rico,1.0,,,0.0,INSID,BAYAMON,Operating,18.369196300000002,-66.1659674,PlantFacts,Approximate,,,,,,,,,,,,,
ROU,ROU0014,Romania,1.0,,,0.0,IND. SARMEI CAMPIA TURZII (NIKAROM),CAMPIA TURZII,Operating,46.5586485,23.8706676,PlantFacts,Approximate,,,,,,,,,,,,,
RUS,RUS0002,Russian Federation,1.0,,,0.0,EVRAZ YUZHNY ROLLING MILL,"UST-DONETSK, ROSTOV",Operating,47.645784,40.860589000000004,PlantFacts,Approximate,,DCH Group/Steel,,,http://dch.ua/en/presscenternews/1362/,2020-04-08,5062149019.0,Senalior Investment Ltd,,,,,attempted (Now apart of DCH Group/steel)
RUS,RUS0004,Russian Federation,2.0,,,0.0,SAMARA RESERVOIR ZAVOD,SAMARA,Operating,53.105231,50.038395,PlantFacts,Approximate,,,,,,,,,,,,,
RUS,RUS0008,Russian Federation,5.0,,1000.0,0.0,SEVERSTAL,"BALAKOVO, SARATOW",Operating,52.010540999999996,47.794792,PlantFacts,Approximate,4295887053,Severstal' PAO,,,https://www.severstal.com/eng/about/businesses/russian_steel/,2020-04-08,4295887053.0,Severstal' PAO,,,,,
RUS,RUS0010,Russian Federation,5.0,,1100.0,1.0,PERVOURALSKY NOVOTRUBNY (ChTPZ),"PERVOURALSK, SVERDLOVK",Operating,56.897690000000004,59.975416,PlantFacts,Approximate,,,,,,,,,,,,,
RUS,RUS0011,Russian Federation,1.0,,,0.0,URAL PILOT WORKS,BEREZOVSKIY,Operating,56.908878599999994,60.795005700000004,PlantFacts,Approximate,,,,,,,,,,,,,
RUS,RUS0013,Russian Federation,5.0,,566.0,0.0,UMMC,"TYUMEN, URAL",Operating,57.161297499999996,65.52501720000001,PlantFacts,Approximate,,,,,,,,,,,,,
RUS,RUS0017,Russian Federation,1.0,,,0.0,NYTVA ,PERM,Operating,57.932145999999996,55.332595999999995,PlantFacts,Approximate,,,,,,,,,,,,,
RUS,RUS0018,Russian Federation,1.0,,200.0,0.0,KAMASTAL,PERM,Operating,57.954884,56.264396999999995,PlantFacts,Approximate,,,,,,,,,,,,,
RUS,RUS0019,Russian Federation,1.0,,,0.0,SALDINSKIY I&ST WKS.,NOVO SALDA,Operating,58.04110920000001,60.5592467,PlantFacts,Approximate,,,,,,,,,,,,,
RUS,RUS0020,Russian Federation,3.0,,,0.0,LYSVA M.Z.,"LYSVA I, PERM",Operating,58.106795,57.791444999999996,PlantFacts,Approximate,,,,,,,,,,,,,
RUS,RUS0021,Russian Federation,6.0,,,0.0,LYSVA M.Z.,"LYSVA II, PERM",Operating,58.106795,57.791444999999996,PlantFacts,Approximate,,,,,,,,,,,,,
